Q,I_Q
7.199999839067459,-0.07704102522090187
7.300000190734863,-0.07788412079974333
7.400000095367432,-0.07912792027580676
7.5,-0.07990440319960866
7.599999904632568,-0.08210854219640633
7.699999809265137,-0.08392381781853665
7.799999713897705,-0.08515422242730276
7.899999618530273,-0.08578026435014856
8.000000417232513,-0.08654602964806317
8.100000321865082,-0.08821367950787393
8.20000022649765,-0.0886927733609914
8.300000131130219,-0.08655282797291124
8.400000035762787,-0.0858367150781901
8.499999940395355,-0.08415250906060377
8.599999845027924,-0.08246445372557089
8.699999749660492,-0.07931620729995834
8.79999965429306,-0.07677699907237474
8.899999558925629,-0.07524565621514931
9.000000357627869,-0.07104563634125192
9.100000262260437,-0.06711649734877013
9.200000166893005,-0.06124260092773424
9.300000071525574,-0.05707390403548031
9.399999976158142,-0.056284607130087566
9.49999988079071,-0.05356824455651406
9.599999785423279,-0.05212811953224305
9.699999690055847,-0.05034766988273958
9.799999594688416,-0.0477871615657739
9.900000393390656,-0.04657996612674564
10.000000298023224,-0.04596006604940559
10.100000202655792,-0.045133451747426466
10.20000010728836,-0.044855381787707496
10.300000011920929,-0.044651105034519356
10.399999916553497,-0.04439087853141526
10.499999821186066,-0.04463841143773404
10.599999725818634,-0.046103798836806716
10.699999630451202,-0.04767586704419829
10.800000429153442,-0.046588005610839714
10.90000033378601,-0.04610870236160766
11.000000238418579,-0.045387244644164076
11.100000143051147,-0.04291691021715326
11.200000047683716,-0.04419831274588017
11.299999952316284,-0.046454229331923856
11.399999856948853,-0.04499112316703627
11.499999761581421,-0.04492759749159642
11.59999966621399,-0.043798698735101345
11.699999570846558,-0.04317571405446405
11.800000369548798,-0.042228412674814496
11.900000274181366,-0.04067326326269385
12.000000178813934,-0.04065061553054072
12.100000083446503,-0.04072297651601378
12.199999988079071,-0.04017384849999516
12.29999989271164,-0.042415439192085104
12.399999797344208,-0.045762175682693265
12.499999701976776,-0.04464093512129225
12.599999606609344,-0.043395424547575556
12.700000405311584,-0.0465032737636252
12.800000309944153,-0.04890393620069675
12.900000214576721,-0.051586078534314336
13.00000011920929,-0.052999773951986934
13.100000023841858,-0.052621121120476
13.199999928474426,-0.05243257455714522
13.299999833106995,-0.05238621173238931
13.399999737739563,-0.055416854705032076
13.499999642372131,-0.05906043211276794
13.600000441074371,-0.05940327129424487
13.70000034570694,-0.059413447427885
13.800000250339508,-0.06202106148852815
13.900000154972076,-0.06381737931829198
14.000000059604645,-0.06388339036309777
14.099999964237213,-0.06580484790439332
14.199999868869781,-0.0656160808316824
14.29999977350235,-0.06579989167286396
14.399999678134918,-0.06817883006930975
14.499999582767487,-0.06962557156598924
14.600000381469727,-0.0704335077324563
14.700000286102295,-0.07188014768867151
14.800000190734863,-0.07252173408326425
14.900000095367432,-0.07205012577053037
15.0,-0.07207548899786899
15.099999904632568,-0.07180672249289372
15.199999809265137,-0.07015028166168247
15.299999713897705,-0.07030519705227369
15.399999618530273,-0.07053656832651728
15.499999523162842,-0.06901793748931376
15.59999942779541,-0.06943948340892239
15.699999332427979,-0.0680103871130947
15.799999237060547,-0.06514784001761165
15.899999141693115,-0.06617834955674422
16.000000834465027,-0.06502907195446907
16.100000739097595,-0.06137219365128267
16.200000643730164,-0.05894321627641185
16.300000548362732,-0.057666986775819835
16.4000004529953,-0.05711923637649397
16.50000035762787,-0.054073279966861613
16.600000262260437,-0.0512975656604438
16.700000166893005,-0.050157269951790685
16.800000071525574,-0.048080428646843976
16.899999976158142,-0.04581721010479791
16.99999988079071,-0.045417726179613
17.09999978542328,-0.04493649158210108
17.199999690055847,-0.044097921688918726
17.299999594688416,-0.04459522428983032
17.399999499320984,-0.04415601946639725
17.499999403953552,-0.04407546730851994
17.59999930858612,-0.042772352496989116
17.69999921321869,-0.041761438518406496
17.799999117851257,-0.04172529380988511
17.90000081062317,-0.04272551420012007
18.000000715255737,-0.04339254325797281
18.100000619888306,-0.04450904934243607
18.200000524520874,-0.04484231317974359
18.300000429153442,-0.04363116364844458
18.40000033378601,-0.042813317428946895
18.50000023841858,-0.044845354814486454
18.600000143051147,-0.04596193044115543
18.700000047683716,-0.04605568164062792
18.799999952316284,-0.04852167297463174
18.899999856948853,-0.049162840854503696
18.99999976158142,-0.05104197161038142
19.09999966621399,-0.051210925295232405
19.199999570846558,-0.04998604092314837
19.299999475479126,-0.05230526135673516
19.399999380111694,-0.05526251080678895
19.499999284744263,-0.05526375700590643
19.59999918937683,-0.05657446276435694
19.700000882148743,-0.05898004351384596
19.80000078678131,-0.06087561620206841
19.90000069141388,-0.06017394932954454
20.000000596046448,-0.060135900928826216
20.100000500679016,-0.06087341643306804
20.200000405311584,-0.06074337298909942
20.300000309944153,-0.062134441388679525
20.40000021457672,-0.06312725124448866
20.50000011920929,-0.0639032500930345
20.600000023841858,-0.06344661326855632
20.699999928474426,-0.06300105251931601
20.799999833106995,-0.06402000358302751
20.899999737739563,-0.0648061818032624
20.99999964237213,-0.06345329325253161
21.0999995470047,-0.0632700803856517
21.199999451637268,-0.06402811580175664
21.299999356269836,-0.06274645266384558
21.399999260902405,-0.06356206164649947
21.499999165534973,-0.06388002349619645
21.600000858306885,-0.06353074629324838
21.700000762939453,-0.06316006916202457
21.80000066757202,-0.06290499008881413
21.90000057220459,-0.06289051236880785
22.000000476837158,-0.05981995215274066
22.100000381469727,-0.0594202507972126
22.200000286102295,-0.05930929355729852
22.300000190734863,-0.06039840424317067
22.40000009536743,-0.06164685931979177
22.5,-0.059527334188159635
22.59999990463257,-0.05902143363123862
22.699999809265137,-0.05742866842407098
22.799999713897705,-0.05740598842484788
22.899999618530273,-0.056595898796754064
22.999999523162842,-0.053700313643761405
23.09999942779541,-0.054396140115106614
23.19999933242798,-0.05442066691749716
23.299999237060547,-0.05645693443623035
23.399999141693115,-0.05526408568564522
23.500000834465027,-0.05311909888739834
23.600000739097595,-0.05216711860654279
23.700000643730164,-0.05023075529127613
23.800000548362732,-0.04972275027041295
23.9000004529953,-0.05000952394339906
24.00000035762787,-0.04922169302671255
24.100000262260437,-0.049094468492244143
24.200000166893005,-0.04978293774258738
24.300000071525574,-0.04804854465328175
24.399999976158142,-0.04716765745119776
24.49999988079071,-0.047068000367936555
24.59999978542328,-0.04632673323027765
24.699999690055847,-0.04657418191615347
24.799999594688416,-0.04769604825031454
24.899999499320984,-0.04818949540881455
24.999999403953552,-0.048170059544651395
25.09999930858612,-0.048775956887079544
25.19999921321869,-0.04941312664565133
25.299999117851257,-0.04869506930373595
25.40000081062317,-0.048822250790581535
25.500000715255737,-0.04946338873952781
25.600000619888306,-0.048994647165852265
25.700000524520874,-0.05027130837024627
25.800000429153442,-0.05073700382478849
25.90000033378601,-0.050443507143256454
26.00000023841858,-0.05273949716675182
26.100000143051147,-0.0555629169978906
26.200000047683716,-0.05502630055597677
26.299999952316284,-0.05587791014824516
26.399999856948853,-0.05600784395638824
26.49999976158142,-0.056591948622717464
26.59999966621399,-0.05726130762970733
26.699999570846558,-0.058304356373968795
26.799999475479126,-0.05891000683381902
26.899999380111694,-0.05958324259028899
26.999999284744263,-0.06091552578754074
27.09999918937683,-0.062122807149208654
27.200000882148743,-0.0629434224567253
27.30000078678131,-0.06301002725468667
27.40000069141388,-0.06231377422510402
27.500000596046448,-0.063754190659216
27.600000500679016,-0.06421258460491151
27.700000405311584,-0.0638563314168056
27.800000309944153,-0.06384097141848676
27.90000021457672,-0.06299914382713777
28.00000011920929,-0.06406917747255735
28.100000023841858,-0.06541091383814948
28.199999928474426,-0.06600418352331378
28.299999833106995,-0.06458561388839065
28.399999737739563,-0.06369755352645085
28.49999964237213,-0.06276202490666945
28.5999995470047,-0.06224901930620659
28.699999451637268,-0.061766917800910884
28.799999356269836,-0.061605413783717575
28.899999260902405,-0.06107764104771601
28.999999165534973,-0.060909380204949244
29.100000858306885,-0.059503155692283836
29.200000762939453,-0.057532852162687026
29.30000066757202,-0.05570608034694976
29.40000057220459,-0.05420547005135646
29.500000476837158,-0.05306294746625847
29.600000381469727,-0.05379821289340697
29.700000286102295,-0.05317295991953713
29.800000190734863,-0.05264427475678184
29.90000009536743,-0.052177298083527696
30.0,-0.05118181205194995
